gene	SRR7646229	SRR7646230	SRR7646231	SRR7646232	SRR7646233	SRR7646234	SRR7646235	SRR7646236	SRR7646237	SRR7646238	SRR7646239	SRR7646240	SRR7646241	SRR7646242	SRR7646243	SRR7646244	SRR7646245	SRR7646246	SRR7646247	SRR7646248	SRR7646249	SRR7646250	SRR7646251	SRR7646252	SRR7646253	SRR7646254	SRR7646255	SRR7646256	SRR7646257	SRR7646258
ENSG00000122852	5.258781104059712	16.50235925720164	7.40783127394906	7.631679404213409	11.409183643808406	14.119234630451325	5.459303829273023	6.111239790182073	5.664189489150542	3.673842736569457	4.708394756013438	3.3753794348784716	10.03135393717562	14.927535193966285	4.449403393007899	15.405055857377079	4.469453086929545	3.089326778718403	6.43472261772594	7.532854885847154	3.804245843654473	1.9287563658469415	11.189414232277475	4.15484087800264	3.986493109471986	5.005646568312698	12.671823027980002	5.2521910498416124	11.542720238953859	21.12421531890467
ENSG00000236104	1.9287563658469415	12.227531471380802	1.9287563658469415	12.141553161790908	12.09097619461255	12.110492426841583	1.9287563658469415	1.9287563658469415	1.9287563658469415	12.676599935292566	12.121692654971152	12.756603859080636	11.808848061876175	12.077141682459171	11.923950456255351	11.709312313614461	11.116526105569799	11.62017440822711	12.064470100006135	1.9287563658469415	1.9287563658469415	10.940904738004997	11.849086024123835	1.9287563658469415	11.29805687743086	11.613391355145868	1.9287563658469415	1.9287563658469415	12.572775620787763	12.002174562571053
ENSG00000171560	3.0172404391770753	9.433209796474827	1.9287563658469415	1.9287563658469415	15.770524898769695	6.111552912513623	7.307041063782563	1.9287563658469415	3.9207720199652054	4.915264067563579	1.9287563658469415	3.3753794348784716	3.934322125481938	8.57370823895386	17.31624192268885	13.854476359867899	10.930979609584067	1.9287563658469415	3.8137574126275218	3.19670426985364	3.680406021764192	15.099287218360809	5.079760348843112	1.9287563658469415	4.539748425748162	15.927158225385664	5.1566219230745265	4.676645963307863	3.1338121252274633	8.845727692830291
ENSG00000153820	14.67362024138625	11.920475300838772	11.826241709735713	16.050366904810968	3.6381066367187542	13.72839105199324	14.716561516850438	15.78062271312978	12.929462498109325	13.404186745839002	15.12715232116279	14.24347516328341	14.565333159898112	9.098085727344928	4.059731953261912	1.9287563658469415	9.347020112472432	16.2951025217708	14.787149157586	13.100434822044424	14.534004791128481	5.463815763380013	14.272335983388766	14.313943750657547	11.546308264391843	1.9287563658469415	13.733768904838724	3.997326595554425	14.019248251770103	1.9287563658469415
ENSG00000138696	1.9287563658469415	13.336283483967641	3.947257041552092	13.516156158167728	4.3136524160823235	12.973410359656176	1.9287563658469415	5.182468539549968	3.3112912074230834	13.842304695648178	13.214156826429885	12.353206027714611	12.726118751894107	6.784605688883295	6.242199922344989	5.8910351335027595	4.559123205996813	10.36010637555233	13.838458198714164	4.27856879290646	1.9287563658469415	4.202247364847926	14.230705355070379	14.522842760547832	3.7731114561320447	1.9287563658469415	14.48301870035764	5.689087104269819	13.727849575194764	7.725602314351825
ENSG00000185303	6.1032538547124435	16.792270125648724	8.337145593460841	7.840727192602221	11.895427874709867	14.832301164698452	5.655999235442768	7.162982218360825	5.793101190934567	3.90961576645108	6.506941527600486	4.711268417150388	10.252675882194449	14.975165215794231	8.033653324119328	16.205620686261252	1.9287563658469415	3.7517512798706165	6.504413889985897	7.313343510210188	4.367514686515	4.759284090010917	11.945109405618602	4.074551942989553	4.8307183379298895	5.9050756010602115	13.264433144930798	5.7733683052667395	11.471584581643398	21.75229095383576
ENSG00000185002	13.028168541803135	4.597537809603766	3.0430839180246925	3.2697057475153577	12.08534338818409	1.9287563658469415	12.631416699527408	1.9287563658469415	12.093182413291093	3.1980027328095377	3.2776972274328307	1.9287563658469415	4.134738855314566	1.9287563658469415	11.104024651076218	13.421216907785533	11.93988025800129	1.9287563658469415	1.9287563658469415	12.4413552487284	12.02321421788774	11.970264819636952	4.044530904379813	3.6910789745569854	11.935927869451566	13.240956389350668	4.14928671758464	12.902016776845182	3.5896815453037503	4.870453474711414
ENSG00000170099	9.798729157292758	1.9287563658469415	3.865451361422742	1.9287563658469415	10.971261394035741	1.9287563658469415	10.617482605087277	1.9287563658469415	11.231749342018507	1.9287563658469415	3.042835354836151	3.9865444436357684	1.9287563658469415	4.230382859200842	12.18120209802807	13.393245674343602	14.652920662427157	1.9287563658469415	1.9287563658469415	10.303452763034805	12.983466361645473	13.691144138249557	4.733381727724915	1.9287563658469415	12.100957482766683	10.436480603639886	3.4100065420730887	10.597549366525339	1.9287563658469415	3.9328769726431796
ENSG00000168484	5.315282971079849	16.802595674752347	5.345899620628076	6.017939095041	11.861323706236856	11.04433664302742	5.291569898655185	5.75705667381473	5.22516315319924	3.53624990853585	5.506622180154436	4.336878531993382	8.379528763561572	15.405468909019465	3.3030589283283827	15.855008054326934	3.9002265554900926	3.7517512798706165	6.850416212752522	7.9718056177254795	3.203026158297074	4.869243429671103	7.632352371888222	1.9287563658469415	4.081146586544837	6.292315729556842	11.842142008639968	6.111896570863687	12.73879252833097	20.835556328534174
ENSG00000182196	1.9287563658469415	12.374916824093596	1.9287563658469415	1.9287563658469415	13.447291611288978	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	12.429330341620846	12.743761337524631	12.972414339316476	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	13.267532563616635	1.9287563658469415	1.9287563658469415	1.9287563658469415	12.687602692389072
ENSG00000135100	12.19055065000233	5.020307981666335	2.845866910426184	1.9287563658469415	12.005838907037466	2.8797246360465985	12.459324703597167	1.9287563658469415	12.339089334721466	1.9287563658469415	1.9287563658469415	3.3753794348784716	1.9287563658469415	3.573118953144695	11.577634456682329	11.36185394326462	12.400163458218005	3.7517512798706165	1.9287563658469415	12.354490009921186	12.041763238484073	12.03140941864376	3.419334512035581	1.9287563658469415	11.911765869335174	12.257075475114782	3.4100065420730887	12.483378825552041	3.457556996886458	4.988684210350047
ENSG00000089250	8.689149962713365	14.01538533626067	10.782784772473313	14.724394974813539	4.703669549596374	14.588123515277582	4.233820558350742	13.412084943562883	3.593618243269638	15.851819490150573	15.137930590917522	11.49616902011773	15.302630537542667	6.619174544945416	3.8104036453305774	6.078532493282021	7.199834305312026	12.525224976303843	11.313430298444398	5.309045555611278	4.367514686515	3.383615860160031	15.279999242777206	16.68538718482037	13.252120065212576	5.736757482892478	10.627297009215225	4.263884909424913	17.161531745602574	8.995745908722794
ENSG00000185231	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	12.878168311265885	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	3.90961576645108	1.9287563658469415	1.9287563658469415	3.820969779073329	4.154713832953823	14.571696245192339	15.430151882540612	16.221755471119632	1.9287563658469415	3.209934025040641	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	3.121304958212783	1.9287563658469415	13.08019901062654	1.9287563658469415	3.783092684758997	1.9287563658469415	6.691856788156916
ENSG00000121853	14.44759322395586	14.04460653208923	15.305458766120758	13.882199587508106	3.170695699440854	14.497111712133071	13.613382036341356	13.847931357883455	15.411161864657133	10.468890971685846	14.81635303322446	12.530626828996642	14.055134345166127	2.9112628087721144	3.3030589283283827	4.605478632038927	3.372784425318252	8.222644310466023	14.70568115912313	15.531522140381188	15.338396449259687	12.60053519982052	12.992308907517893	13.483984806048019	14.663008764800997	3.857729801998969	14.650497515733125	12.284027475921157	14.267135673348175	3.0591055235816502
ENSG00000203972	6.391172511189727	1.9287563658469415	1.9287563658469415	1.9287563658469415	14.574452440422276	4.166292018243666	6.001147163083303	3.0989806609549433	5.609177174970149	3.3801020205269405	3.2776972274328307	3.5016198680811583	2.9901582562821947	1.9287563658469415	14.878778148383935	13.070839048076019	11.668351605756657	1.9287563658469415	1.9287563658469415	6.807183987733942	8.360342751379482	13.774038582134384	1.9287563658469415	3.2938376258989015	8.392252953066354	13.86081337516054	3.568802864397581	13.264030831466922	1.9287563658469415	1.9287563658469415
ENSG00000154478	3.545262598066363	11.67260804414152	8.237978766778449	15.059661515747601	3.870196037817095	9.27377123287577	2.847282806670031	8.316689296780362	3.3112912074230834	13.578699623881835	8.825478276172985	11.180164167983614	7.374589720805875	3.2937511974582847	4.3621082039949615	3.1177036830989424	1.9287563658469415	13.412479041856724	14.682539049828295	3.534661624338498	1.9287563658469415	3.6779310131985903	9.958259568439376	15.851225273633458	1.9287563658469415	1.9287563658469415	7.878015332538766	4.180893393456757	12.344079191191295	1.9287563658469415
ENSG00000151834	1.9287563658469415	11.212089484853767	10.418640656305351	13.203297981156583	1.9287563658469415	12.716665168380302	3.7805557626635755	11.8841316427872	6.642265666662384	12.356762727462797	12.197653808301238	13.064514403959905	12.906027760654203	3.121228222994013	1.9287563658469415	3.1177036830989424	1.9287563658469415	12.290115169160568	8.343732159076506	1.9287563658469415	1.9287563658469415	1.9287563658469415	11.403590918496413	7.612220916935046	7.727341660041153	3.3397333599157077	12.185762068403086	10.64746872136866	11.860640800218576	1.9287563658469415
ENSG00000160182	8.415994618139129	6.380205425302632	1.9287563658469415	1.9287563658469415	13.420961978522248	4.64635013731544	5.0316375731990375	1.9287563658469415	1.9287563658469415	1.9287563658469415	7.312882884223208	1.9287563658469415	4.726031590160477	5.117834193369378	15.30572779541567	14.498875472490814	14.924611429356144	1.9287563658469415	1.9287563658469415	6.351082851847567	6.327458686204908	1.9287563658469415	1.9287563658469415	1.9287563658469415	1.9287563658469415	15.348066805424017	4.9127154598242395	6.584679770015087	1.9287563658469415	6.914296005943614
ENSG00000148584	14.73861003168254	5.27027713066562	6.544980216864526	5.894366452426177	13.675583681722362	4.64635013731544	14.647180103173833	5.60766423606771	14.686097117766396	5.739420250174419	5.113897127725805	5.901699495748795	5.306668103697399	4.074428122394489	13.905816644590868	13.8426157272046	14.199726738398079	3.7517512798706165	4.453517759295519	14.885313693104205	14.503891047527922	13.827047119571336	5.812081592570518	5.783194611442092	14.440479573908654	14.62787194710594	5.675752571186528	13.71210774938632	4.793410216078204	5.2933150151401325
ENSG00000225783	12.604123736231022	18.08323941685897	15.1167581992326	18.427213684172393	7.558708875289576	17.52419278983447	9.089281777105489	14.596047912380373	7.446702769870335	17.684509095918358	16.452987609331615	17.881573665742835	18.0453280550405	8.442864711575748	9.945160186035292	9.027505276302385	7.4483722315875776	16.987800793540032	18.15819919945828	7.21523389455704	7.219548069547677	8.255066314968806	16.684212689930142	18.041760506885858	8.155522960027177	6.880814926880159	17.83924906758939	9.019969907499156	17.34090699427005	12.576112865795556
ENSG00000101438	14.774996962427526	12.916796056365348	3.683782637730638	11.256850743011656	3.3494170131362777	9.903446322219654	12.846935288529037	4.192591520985739	13.778848462738253	3.1980027328095377	6.782114308113978	6.377592826103572	1.9287563658469415	2.9112628087721144	1.9287563658469415	3.2897811761148725	1.9287563658469415	3.4028137727539844	1.9287563658469415	15.676776410496148	14.163950398975853	6.074865036325572	4.577428463616897	3.897312952034783	7.207789509975258	1.9287563658469415	8.066583477928544	1.9287563658469415	3.457556996886458	2.737984928038262
ENSG00000136352	12.602192075975623	14.32299363386899	8.554220983164516	14.115597516542817	7.335611850724657	13.185063890087662	13.333297833292683	13.161499129415324	12.406047537563364	14.698143314068098	13.074521948892327	13.021136347697672	13.499603129029998	13.111456197798221	1.9287563658469415	10.82996927395991	1.9287563658469415	14.880769294290166	14.291703201464951	4.751229179941807	6.539244419989777	7.976165090350198	12.905332979575725	13.345849016977214	5.07121109850274	1.9287563658469415	14.277617365197601	1.9287563658469415	13.837590014227471	15.907113404509635
ENSG00000164326	13.98723928403901	11.104204765364678	5.783532459670154	8.180894083909923	14.927667518742131	6.740781252800835	11.592151601760216	15.434725575540975	17.568281915872515	6.297305659156978	6.1174390138599914	8.456008445617737	7.118826493281893	18.023927035446523	15.35553159252257	14.631560251922672	17.15675274028209	5.051953571712154	7.334216439001767	9.523505522061896	9.536566079817353	4.81535016196188	8.574884116813086	10.019785885254644	14.871843924635956	21.487831959327853	10.109125928823765	14.688491153185845	5.358745722218219	9.862681458590458
ENSG00000280987	10.382047489207903	1.9287563658469415	10.780829062567676	14.144099641109635	9.718699541213747	13.71851322240131	13.527844543144422	14.228864008722573	1.9287563658469415	11.45697846280454	10.250562380346546	13.540517427015219	13.80871992293092	1.9287563658469415	14.294948622719643	13.176920259864037	1.9287563658469415	14.01125681220062	14.088967529312567	13.87191509654397	14.131802837111417	14.299373725164855	14.023594022980877	14.038457041956537	14.719288906381973	14.93410130881286	10.597028280245286	1.9287563658469415	14.884785850680279	14.374185414009776
ENSG00000149295	3.980418697848213	12.39076319985734	14.034837153890653	13.707568719711796	4.1538218880145585	12.791512064415855	4.6195494463506	12.578522897494961	1.9287563658469415	12.305748389190208	12.953705184396911	14.602711511533927	11.741879508406239	10.181093176492496	6.265724719533566	7.190935333805616	5.385347581209049	10.510799761176136	12.928906649415095	4.751229179941807	5.2826685461326734	1.9287563658469415	12.657298172321001	13.433421851245406	4.931927015852365	1.9287563658469415	13.44818436979198	1.9287563658469415	12.275850300160934	4.159449419584187
